,instant_day,dteday_day,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,instant_hour,dteday_hour,season_hour,yr_hour,mnth_hour,hr_hour,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,time_category_hour
127,6,2011-01-06,springer,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,128,2011-01-06,springer,0,1,13,0,4,1,1,0.26,0.2727,0.35,0.1045,12,55,67,afternoon
128,6,2011-01-06,springer,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,129,2011-01-06,springer,0,1,14,0,4,1,1,0.28,0.2727,0.36,0.1642,11,59,70,afternoon
129,6,2011-01-06,springer,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,130,2011-01-06,springer,0,1,15,0,4,1,1,0.28,0.2727,0.36,0.0,8,54,62,afternoon
130,6,2011-01-06,springer,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,131,2011-01-06,springer,0,1,16,0,4,1,1,0.26,0.2576,0.38,0.1642,12,74,86,afternoon
131,6,2011-01-06,springer,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,132,2011-01-06,springer,0,1,17,0,4,1,1,0.22,0.2273,0.51,0.1642,9,163,172,afternoon
132,6,2011-01-06,springer,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,133,2011-01-06,springer,0,1,18,0,4,1,1,0.22,0.2273,0.51,0.1343,5,158,163,evening
133,6,2011-01-06,springer,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,134,2011-01-06,springer,0,1,19,0,4,1,1,0.22,0.2576,0.55,0.0896,3,109,112,evening
134,6,2011-01-06,springer,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,135,2011-01-06,springer,0,1,20,0,4,1,1,0.2,0.2121,0.51,0.1642,3,66,69,evening
135,6,2011-01-06,springer,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,136,2011-01-06,springer,0,1,21,0,4,1,2,0.22,0.2121,0.55,0.2239,0,48,48,evening
136,6,2011-01-06,springer,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,137,2011-01-06,springer,0,1,22,0,4,1,2,0.22,0.2121,0.51,0.2836,1,51,52,evening
137,6,2011-01-06,springer,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,138,2011-01-06,springer,0,1,23,0,4,1,2,0.2,0.197,0.59,0.194,4,19,23,evening
138,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,139,2011-01-07,springer,0,1,0,0,5,1,2,0.2,0.197,0.64,0.194,4,13,17,night
139,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,140,2011-01-07,springer,0,1,1,0,5,1,2,0.2,0.197,0.69,0.2239,2,5,7,night
140,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,141,2011-01-07,springer,0,1,2,0,5,1,2,0.2,0.197,0.69,0.2239,0,1,1,night
141,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,142,2011-01-07,springer,0,1,4,0,5,1,2,0.2,0.2121,0.69,0.1343,0,1,1,night
142,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,143,2011-01-07,springer,0,1,5,0,5,1,3,0.22,0.2727,0.55,0.0,0,5,5,night
143,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,144,2011-01-07,springer,0,1,6,0,5,1,2,0.2,0.2576,0.69,0.0,8,26,34,morning
144,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,145,2011-01-07,springer,0,1,7,0,5,1,1,0.2,0.2121,0.69,0.1343,8,76,84,morning
145,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,146,2011-01-07,springer,0,1,8,0,5,1,1,0.2,0.197,0.51,0.2537,20,190,210,morning
146,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,147,2011-01-07,springer,0,1,9,0,5,1,1,0.2,0.1818,0.47,0.2985,9,125,134,morning
147,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,148,2011-01-07,springer,0,1,10,0,5,1,1,0.22,0.197,0.37,0.3284,16,47,63,morning
148,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,149,2011-01-07,springer,0,1,11,0,5,1,2,0.2,0.197,0.4,0.2239,19,48,67,morning
149,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,150,2011-01-07,springer,0,1,12,0,5,1,2,0.2,0.197,0.37,0.2537,9,50,59,afternoon
150,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,151,2011-01-07,springer,0,1,13,0,5,1,2,0.2,0.1818,0.37,0.2836,9,64,73,afternoon
151,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,152,2011-01-07,springer,0,1,14,0,5,1,2,0.2,0.197,0.4,0.2537,7,43,50,afternoon
152,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,153,2011-01-07,springer,0,1,15,0,5,1,2,0.2,0.2121,0.37,0.1642,9,63,72,afternoon
153,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,154,2011-01-07,springer,0,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,5,82,87,afternoon
154,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,155,2011-01-07,springer,0,1,17,0,5,1,2,0.2,0.2576,0.37,0.0,9,178,187,afternoon
155,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,156,2011-01-07,springer,0,1,18,0,5,1,1,0.2,0.2273,0.4,0.0896,7,116,123,evening
156,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,157,2011-01-07,springer,0,1,19,0,5,1,1,0.16,0.197,0.55,0.0896,3,92,95,evening
157,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,158,2011-01-07,springer,0,1,20,0,5,1,1,0.18,0.2121,0.47,0.1045,1,50,51,evening
158,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,159,2011-01-07,springer,0,1,21,0,5,1,1,0.18,0.197,0.47,0.1343,0,39,39,evening
159,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,160,2011-01-07,springer,0,1,22,0,5,1,2,0.18,0.197,0.43,0.1642,2,34,36,evening
160,7,2011-01-07,springer,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,161,2011-01-07,springer,0,1,23,0,5,1,2,0.18,0.197,0.51,0.1642,1,14,15,evening
161,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,162,2011-01-08,springer,0,1,0,0,6,0,2,0.18,0.197,0.51,0.1642,1,24,25,night
162,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,163,2011-01-08,springer,0,1,1,0,6,0,2,0.18,0.2121,0.55,0.0896,1,15,16,night
163,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,164,2011-01-08,springer,0,1,2,0,6,0,2,0.18,0.2424,0.55,0.0,3,13,16,night
164,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,165,2011-01-08,springer,0,1,3,0,6,0,3,0.18,0.197,0.55,0.1642,0,7,7,night
165,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,166,2011-01-08,springer,0,1,4,0,6,0,3,0.18,0.197,0.55,0.1642,0,1,1,night
166,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,167,2011-01-08,springer,0,1,5,0,6,0,2,0.16,0.1667,0.74,0.1642,0,5,5,night
167,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,168,2011-01-08,springer,0,1,6,0,6,0,2,0.16,0.1667,0.74,0.1642,0,2,2,morning
168,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,169,2011-01-08,springer,0,1,7,0,6,0,2,0.16,0.1818,0.74,0.1045,1,8,9,morning
169,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,170,2011-01-08,springer,0,1,8,0,6,0,3,0.16,0.1818,0.93,0.1045,0,15,15,morning
170,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,171,2011-01-08,springer,0,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,0,20,20,morning
171,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,172,2011-01-08,springer,0,1,10,0,6,0,2,0.18,0.197,0.8,0.1642,5,56,61,morning
172,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,173,2011-01-08,springer,0,1,11,0,6,0,2,0.2,0.1818,0.69,0.3881,2,60,62,morning
173,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,174,2011-01-08,springer,0,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582,8,90,98,afternoon
174,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,175,2011-01-08,springer,0,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,7,95,102,afternoon
175,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,176,2011-01-08,springer,0,1,14,0,6,0,1,0.2,0.1667,0.32,0.4925,12,83,95,afternoon
176,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,177,2011-01-08,springer,0,1,15,0,6,0,1,0.2,0.1667,0.32,0.4478,5,69,74,afternoon
177,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,178,2011-01-08,springer,0,1,16,0,6,0,1,0.18,0.1364,0.29,0.4478,8,68,76,afternoon
178,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,179,2011-01-08,springer,0,1,17,0,6,0,1,0.16,0.1212,0.37,0.5522,5,64,69,afternoon
179,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,180,2011-01-08,springer,0,1,18,0,6,0,1,0.14,0.1212,0.39,0.2985,3,52,55,evening
180,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,181,2011-01-08,springer,0,1,19,0,6,0,1,0.14,0.1212,0.36,0.2537,4,26,30,evening
181,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,182,2011-01-08,springer,0,1,20,0,6,0,1,0.12,0.1212,0.36,0.2537,0,28,28,evening
182,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,183,2011-01-08,springer,0,1,21,0,6,0,1,0.12,0.1061,0.39,0.3582,2,35,37,evening
183,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,184,2011-01-08,springer,0,1,22,0,6,0,1,0.12,0.1061,0.36,0.3881,1,33,34,evening
184,8,2011-01-08,springer,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,185,2011-01-08,springer,0,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,0,22,22,evening
185,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,186,2011-01-09,springer,0,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,1,24,25,night
186,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,187,2011-01-09,springer,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,0,12,12,night
187,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,188,2011-01-09,springer,0,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,0,11,11,night
188,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,189,2011-01-09,springer,0,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,0,4,4,night
189,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,190,2011-01-09,springer,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,night
190,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,191,2011-01-09,springer,0,1,5,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,night
191,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,192,2011-01-09,springer,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,0,1,1,morning
192,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,193,2011-01-09,springer,0,1,7,0,0,0,1,0.08,0.0909,0.53,0.194,1,5,6,morning
193,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,194,2011-01-09,springer,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,0,10,10,morning
194,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,195,2011-01-09,springer,0,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,0,19,19,morning
195,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,196,2011-01-09,springer,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,0,49,49,morning
196,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,197,2011-01-09,springer,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,2,47,49,morning
197,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,198,2011-01-09,springer,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,4,79,83,afternoon
198,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,199,2011-01-09,springer,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,6,69,75,afternoon
199,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,200,2011-01-09,springer,0,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,8,64,72,afternoon
200,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,201,2011-01-09,springer,0,1,15,0,0,0,1,0.22,0.197,0.35,0.3582,5,77,82,afternoon
201,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,202,2011-01-09,springer,0,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,13,79,92,afternoon
202,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,203,2011-01-09,springer,0,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,3,59,62,afternoon
203,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,204,2011-01-09,springer,0,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,4,44,48,evening
204,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,205,2011-01-09,springer,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,1,40,41,evening
205,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,206,2011-01-09,springer,0,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,0,38,38,evening
206,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,207,2011-01-09,springer,0,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,1,19,20,evening
207,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,208,2011-01-09,springer,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,5,10,15,evening
208,9,2011-01-09,springer,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,209,2011-01-09,springer,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,0,6,6,evening
209,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,210,2011-01-10,springer,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,2,3,5,night
210,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,211,2011-01-10,springer,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1,0,1,night
211,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,212,2011-01-10,springer,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,0,3,3,night
212,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,213,2011-01-10,springer,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,0,1,1,night
213,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,214,2011-01-10,springer,0,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,1,2,3,night
214,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,215,2011-01-10,springer,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,0,3,3,night
215,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,216,2011-01-10,springer,0,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,0,31,31,morning
216,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,217,2011-01-10,springer,0,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,2,75,77,morning
217,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,218,2011-01-10,springer,0,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,4,184,188,morning
218,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,219,2011-01-10,springer,0,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,2,92,94,morning
219,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,220,2011-01-10,springer,0,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,0,31,31,morning
220,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,221,2011-01-10,springer,0,1,11,0,1,1,2,0.16,0.1364,0.47,0.2836,2,28,30,morning
221,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,222,2011-01-10,springer,0,1,12,0,1,1,2,0.2,0.1818,0.4,0.2836,5,47,52,afternoon
222,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,223,2011-01-10,springer,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,4,50,54,afternoon
223,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,224,2011-01-10,springer,0,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,0,47,47,afternoon
224,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,225,2011-01-10,springer,0,1,15,0,1,1,2,0.2,0.197,0.4,0.2239,2,43,45,afternoon
225,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,226,2011-01-10,springer,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,4,70,74,afternoon
226,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,227,2011-01-10,springer,0,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,4,174,178,afternoon
227,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,228,2011-01-10,springer,0,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,1,154,155,evening
228,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,229,2011-01-10,springer,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,3,92,95,evening
229,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,230,2011-01-10,springer,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,1,73,74,evening
230,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,231,2011-01-10,springer,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,1,37,38,evening
231,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,232,2011-01-10,springer,0,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,2,22,24,evening
232,10,2011-01-10,springer,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,233,2011-01-10,springer,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,0,18,18,evening
233,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,234,2011-01-11,springer,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,2,10,12,night
234,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,235,2011-01-11,springer,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,0,3,3,night
235,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,236,2011-01-11,springer,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,0,3,3,night
236,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,237,2011-01-11,springer,0,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,0,6,6,night
237,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,238,2011-01-11,springer,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,0,27,27,morning
238,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,239,2011-01-11,springer,0,1,7,0,2,1,2,0.16,0.2273,0.55,0.0,2,97,99,morning
239,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,240,2011-01-11,springer,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,3,214,217,morning
240,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,241,2011-01-11,springer,0,1,9,0,2,1,2,0.18,0.197,0.51,0.1642,3,127,130,morning
241,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,242,2011-01-11,springer,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,3,51,54,morning
242,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,243,2011-01-11,springer,0,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,4,31,35,morning
243,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,244,2011-01-11,springer,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,2,55,57,afternoon
244,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,245,2011-01-11,springer,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,6,46,52,afternoon
245,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,246,2011-01-11,springer,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,3,60,63,afternoon
246,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,247,2011-01-11,springer,0,1,15,0,2,1,2,0.16,0.197,0.8,0.0896,2,45,47,afternoon
247,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,248,2011-01-11,springer,0,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,4,72,76,afternoon
248,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,249,2011-01-11,springer,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,6,130,136,afternoon
249,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,250,2011-01-11,springer,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,1,94,95,evening
250,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,251,2011-01-11,springer,0,1,19,0,2,1,3,0.16,0.2273,0.93,0.0,0,51,51,evening
251,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,252,2011-01-11,springer,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,0,32,32,evening
252,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,253,2011-01-11,springer,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,0,20,20,evening
253,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,254,2011-01-11,springer,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,1,28,29,evening
254,11,2011-01-11,springer,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,255,2011-01-11,springer,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,1,18,19,evening
255,12,2011-01-12,springer,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,256,2011-01-12,springer,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,0,7,7,night
